DEIFONTES;2
DELEITOSA;1
DELTEBRE;2
DENIA;12
DERIO;5
DEZA;1
DICASTILLO;2
DIEZMA;1
DILAR;1
DIMA;1
DOLAR;1
DOLORES;5
DOMINGO PEREZ;1
DOMINGO PEREZ DE GRANADA;1
DON ALVARO;1
DON BENITO;16
DONEZTEBE/SANTESTEBAN;3
DONOSTIA/SAN SEBASTIAN;89
DOS HERMANAS;27
DOS TORRES;2
DOSBARRIOS;1
DOSRIUS;1
DOÑA MENCIA;2
DOÑINOS DE SALAMANCA;1
DUEÑAS;2
DUMBRIA;1
DURANGO;12
DURCAL;3
DURUELO DE LA SIERRA;1
ECIJA;10
EIBAR;12
EIVISSA;20
EJEA DE LOS CABALLEROS;9
EJIDO (EL);31
EJULVE;1
ELCHE DE LA SIERRA;3
ELCHE/ELX;58
ELCIEGO;2
ELDA;11
ELGOIBAR;7
ELIANA (L');6
ELORRIO;4
ELVILLAR/BILAR;1
ENCINAS REALES;2
ENCINASOLA;1
ENCINEDO;1
ENGUERA;1
ENTRENA;3
ENTRIMO;1
ENTRIN BAJO;1
EPILA;3
ERANDIO;10
ERLA;1
ERMUA;6
ERRENTERIA;12
ERRIBERABEITIA;1
ERRIBERAGOITIA/RIBERA ALTA;1
ERRO;1
ESCACENA DEL CAMPO;2
ESCALA (L');4
ESCALONA;2
ESCALONA DEL PRADO;1
ESCALONILLA;1
ESCATRON;1
ESCAÑUELA;1
ESCORIAL (EL);3
ESCUCHA;1
ESCURIAL;1
ESGOS;1
ESKORIATZA;2
ESPARRAGALEJO;1
ESPARRAGOSA DE LA SERENA;1
ESPARRAGOSA DE LARES;2
ESPARREGUERA;4
ESPARTINAS;2
ESPEJO;3
ESPELUY;1
ESPERA;1
ESPIEL;2
ESPINAR (EL);4
ESPINOSA DE LOS MONTEROS;3
ESPINOSO DEL REY;1
ESPLUGA CALBA (L');1
ESPLUGA DE FRANCOLI (L');1
ESPLUGUES DE LLOBREGAT;11
ESPLUS;1
ESPORLES;1
ESPOT;1
ESQUIROL (L');1
ESQUIVIAS;2
ESTADILLA;2
ESTELLA-LIZARRA;8
ESTEPA;6
ESTEPAR;3
ESTEPONA;18
ESTERCUEL;1
ESTERIBAR;1
ESTERRI D'ÀNEU;1
ESTIVELLA;2
ESTRADA (A);5
ESTRELLA (LA);1
ESTREMERA;1
ETXALAR;2
ETXARRI ARANATZ;2
ETXEBARRI;4
EULATE;2
EZCARAY;3
EZCAROZ/EZKAROZE;1
FABARA;2
FABERO;3
FALCES;2
FALSET;2
FASNIA;2
FATARELLA (LA);1
FAURA;1
FAYON;1
FELANITX;7
FENE;5
FERIA;1
FERMOSELLE;1
FERNAN CABALLERO;1
FERNAN-NUÑEZ;5
FERRERIES;3
FERROL;20
FIGUERES;14
FIGUEROLES;1
FIGUERUELAS;2
FINES;2
FINESTRAT;4
FIRGAS;1
FISCAL;1
FISTERRA;1
FITERO;2
FIÑANA;1
FLAÇÀ;1
FLIX;2
FOIOS;3
FOLGOSO DO COUREL;2
FONDO DE LES NEUS (EL)/HONDON DE LAS NIEVES;1
FONDON;1
FONSAGRADA (A);2
FONT D'EN CARRÒS (LA);2
FONT DE LA FIGUERA (LA);2
FONTANAR;1
FONTANARS DELS ALFORINS;1
FONTELLAS;2
FONTIVEROS;1
FONZ;2
FORCALL;1
FORCAREI;1
FORMENTERA;6
FORMENTERA DEL SEGURA;2
FORNALUTX;1
FORNELLS DE LA SELVA;1
FORNELOS DE MONTES;1
FORNES;1
FORTUNA;3
FOZ;5
FRADES;1
FRAGA;8
FRAILES;1
FRANCO (EL);1
FRANQUESES DEL VALLÈS(LES);3
FRASNO (EL);1
FREGENAL DE LA SIERRA;6
FREILA;1
FRESNEDA (LA);1
FRIAS;1
FRIGILIANA;1
FRIOL;1
FROMISTA;2
FRONTERA;3
FUENCALIENTE;1
FUENCALIENTE DE LA PALMA;2
FUENDEJALON;2
FUENGIROLA;23
FUENLABRADA;42
FUENLABRADA DE LOS MONTES;1
FUENMAYOR;3
FUENSALDAÑA;2
FUENSALIDA;5
FUENSANTA DE MARTOS;1
FUENTE ALAMO DE MURCIA;9
FUENTE DE CANTOS;6
FUENTE DE PEDRO NAHARRO;3
FUENTE DE SAN ESTEBAN (LA);3
FUENTE DEL MAESTRE;5
FUENTE EL FRESNO;2
FUENTE EL SAZ DE JARAMA;1
FUENTE OBEJUNA;2
FUENTE PALMERA;7
FUENTE VAQUEROS;2
FUENTE-ALAMO;3
FUENTEALBILLA;3
FUENTEARMEGIL;1
FUENTECEN;1
FUENTEPELAYO;2
FUENTES CLARAS;2
FUENTES DE ANDALUCIA;2
FUENTES DE EBRO;4
FUENTES DE LEON;2
FUENTESAUCO;3
FUENTESPALDA;1
FUENTIDUEÑA DE TAJO;1
FUERTE DEL REY;1
FUEVA (LA);2
FULIOLA (LA);1
FUNES;2
FUSTIÑANA;2
Fecha de Referencia: 30/06/2025;1
GABIAS (LAS);3
GADOR;1
GALAPAGAR;4
GALAROZA;1
GALDAKAO;13
GALDAR;5
GALENDE;1
GALERA;2
GALLARDOS (LOS);1
GALLUR;2
GALVEZ;2
GANDESA;3
GANDIA;23
GARACHICO;1
GARRIGA (LA);4
GARRIGUELLA;1
GARROVILLA (LA);2
GARRUCHA;6
GASTOR (EL);1
GATA DE GORGOS;3
GAVÀ;12
GEA DE ALBARRACIN;1
GELIDA;2
GELSA;2
GELVES;2
GENAVE;1
GENOVES (EL);3
GERENA;2
GERGAL;1
GERINDOTE;1
GERNIKA-LUMO;9
GETAFE;55
GETARIA;2
GETXO;29
GIBRALEON;3
GIJON;104
GILENA;2
GILET;1
GIMENELLS I EL PLA DE LA FONT;1
GINEBROSA (LA);1
GINES;4
GINETA (LA);1
GIRONA;35
GIRONELLA;2
GODELLA;4
GODELLETA;1
GOIZUETA;1
GOJAR;2
GOLMAYO;1
GOLMES;1
GOMARA;1
GOMECELLO;2
GOMESENDE;1
GONDOMAR;3
GOR;1
GORDEXOLA;1
GORDONCILLO;1
GORLIZ;2
GOZON;6
GRADO;6
GRADO (EL);1
GRAJA DE INIESTA;1
GRANADA;98
GRANADA (LA);1
GRANADELLA (LA);1
GRANADILLA DE ABONA;13
GRANADO (EL);1
GRANATULA DE CALATRAVA;1
GRANDAS DE SALIME;1
GRANJA D'ESCARP (LA);1
GRANJA DE ROCAMORA;1
GRANJA DE TORREHERMOSA;2
GRANJUELA (LA);1
GRANOLLERS;24
GRAUS;4
GRAVALOS;1
GRAZALEMA;2
GRAÑEN;2
GRAÑON;1
GRISEN;1
GRIÑON;6
GROVE (O);5
GUADAHORTUNA;2
GUADALAJARA;37
GUADALCANAL;2
GUADALIX DE LA SIERRA;1
GUADALMEZ;1
GUADALUPE;1
GUADAMUR;1
GUADARRAMA;3
GUADASSUAR;3
GUADIANA DEL CAUDILLO;2
GUADIX;7
GUAJARES (LOS);1
GUALCHOS;3
GUANCHA (LA);1
GUARDA (A);4
GUARDAMAR DEL SEGURA;6
GUARDIA (LA);2
GUARDIA DE JAEN (LA);2
GUARDIOLA DE BERGUEDÀ;2
GUARDO;4
GUAREÑA;7
GUARROMAN;2
GUDIÑA (LA);2
GUIA DE ISORA;9
GUIJUELO;6
GUILLENA;2
GUISSONA;3
GUITIRIZ;3
GUMIEL DE IZAN;3
GUNTIN;1
GURREA DE GALLEGO;2
GÜEJAR SIERRA;2
GÜEÑES;5
GÜIMAR;4
HABA (LA);1
HARIA;1
HARO;8
HELLIN;11
HENAREJOS;1
HERENCIA;6
HERMIGUA;2
HERNANI;8
HERRERA;3
HERRERA DE LOS NAVARROS;2
HERRERA DE PISUERGA;3
HERRERA DEL DUQUE;5
HERRUMBLAR (EL);1
HERVAS;4
HIGUERA DE CALATRAVA;1
HIGUERA DE LA SERENA;1
HIGUERA DE LA SIERRA;1
HIGUERA DE VARGAS;2
HIGUERA LA REAL;3
HIGUERUELA;2
HIGUERUELAS;1
HIJAR;2
HINOJARES;1
HINOJOS;2
HINOJOSA DE SAN VICENTE;1
HINOJOSA DEL DUQUE;4
HINOJOSAS DE CALATRAVA;1
HINOJOSOS (LOS);1
HONDARRIBIA;6
HONRUBIA;3
HONTALBILLA;1
HONTORIA DEL PINAR;2
HORCAJO DE LOS MONTES;2
HORCAJO DE SANTIAGO;3
HORCHE;2
HORMIGOS;1
HORNACHOS;3
HORNACHUELOS;3
HORNOS;1
HORTA DE SANT JOAN;1
HOSPITALET DE LLOBREGAT(L');57
HOSTALETS DE PIEROLA (ELS);1
HOSTALRIC;2
HOYA-GONZALO;1
HOYO DE MANZANARES;3
HOYO DE PINARES (EL);2
HUARTE/UHARTE;3
HUECAS;1
HUELMA;4
HUELVA;44
HUENEJA;2
HUERCAL DE ALMERIA;4
HUERCAL-OVERA;7
HUERCANOS;1
HUERTA DE REY;3
HUERTA DE VALDECARABANOS;1
HUERTO;1
HUESA;2
HUESCA;21
HUESCAR;4
HUETE;2
HUETOR DE SANTILLAN;1
HUETOR TAJAR;4
HUETOR VEGA;2
HUEVAR DEL ALJARAFE;2
HUMANES;1
HUMANES DE MADRID;3
HUMILLADERO;2
IBARRA;2
IBARRANGELU;1
IBEAS DE JUARROS;2
IBI;8
IBIAS;1
IBROS;1
ICOD DE LOS VINOS;6
IDIAZABAL;2
IGANTZI;1
IGEA;1
IGLESUELA DEL CID (LA);1
IGLESUELA DEL TIETAR (LA);1
IGORRE;4
IGUALADA;9
ILLA DE AROUSA (A);1
ILLANA;1
ILLESCAS;8
ILLORA;4
ILLUECA;4
INCA;11
INCIO (O);1
INGENIO;7
INIESTA;4
IRIXO (O);1
IRIXOA;1
IRUELA (LA);1
IRUN;17
IRURTZUN;3
IRUÑA OKA/IRUÑA DE OCA;2
ISABA/IZABA;1
ISABENA;2
ISCAR;6
ISLA CRISTINA;6
ISLA MAYOR;2
ISONA I CONCA DELLÀ;2
ISTAN;1
ITRABO;1
IVARS D'URGELL;1
IZNAJAR;2
IZNALLOZ;2
IZNATE;1
IZNATORAF;1
JABALQUINTO;1
JABUGO;2
JACA;7
JADRAQUE;3
JAEN;41
JAMILENA;1
JARAFUEL;1
JARAIZ DE LA VERA;4
JARANDILLA DE LA VERA;1
JAVEA/XABIA;9
JAYENA;2
JEREZ DE LA FRONTERA;53
JEREZ DE LOS CABALLEROS;7
JEREZ DEL MARQUESADO;2
JERICA;2
JETE;1
JIJONA/XIXONA;4
JIMENA;2
JIMENA DE LA FRONTERA;4
JODAR;3
JONQUERA (LA);2
JORQUERA;1
JUMILLA;7
JUN;1
JUNCOSA;1
JUNEDA;2
KARRANTZA HARANA/VALLE DE CARRANZA;2
LABASTIDA/BASTIDA;1
LABORES (LAS);1
LACHAR;3
LAGARTERA;1
LAGUARDIA;4
LAGUNA DE DUERO;7
LAGUNA DE NEGRILLOS;1
LAHIGUERA;1
LAKUNTZA;2
LALIN;7
LALUENGA;1
LALUEZA;4
LAMA (A);1
LANAJA;2
LANCARA;2
LANCIEGO/LANTZIEGO;1
LANDETE;2
LANESTOSA;1
LANGA DE DUERO;1
LANGREO;16
LANJARON;2
LANTEJUELA (LA);2
LANZAHITA;1
LAPUEBLA DE LABARCA;1
LARACHA (A);3
LARDERO;3
LAREDO;6
LARRABETZU;2
LARRAGA;2
LARRAUN;2
LARVA;1
LASARTE-ORIA;8
LASPAULES;2
LASTRILLA (LA);1
LAUDIO/LLODIO;8
LAUJAR DE ANDARAX;1
LAVIANA;6
LAXE;1
LAYOS;1
LAZA;1
LAZKAO;2
LEBRIJA;6
LECERA;2
LECIÑENA;2
LECRIN;2
LEDAÑA;2
LEDESMA;3
LEDRADA;1
LEGANES;39
LEGAZPI;5
LEGORRETA;1
LEGUTIO;1
LEIOA;9
LEIRO;1
LEITZA;3
LEKEITIO;4
LEKUNBERRI;1
LEMOA;2
LENA;4
LEON;69
LEPE;10
LERIN;2
LERMA;4
LES;1
LESAKA;3
LETUX;1
LEZAMA;1
LEZO;3
LEZUZA;2
LIBRILLA;2
LIENDO;1
LIETOR;1
LILLO;1
LINARES;14
LINARES DE RIOFRIO;1
LINEA DE LA CONCEPCION(LA);9
LINYOLA;2
LIZARTZA;1
LLAGOSTA (LA);3
LLAGOSTERA;2
LLANERA;7
LLANES;8
LLANOS DE ARIDANE (LOS);5
LLANOS DEL CAUDILLO;1
LLANÇÀ;2
LLARDECANS;1
LLAVORSI;1
LLEIDA;50
LLERA;1
LLERENA;8
LLERS;1
LLINARS DEL VALLÈS;3
LLIRIA;6
LLIVIA;1
LLIÇÀ D'AMUNT;2
LLIÇÀ DE VALL;2
LLOMBAI;1
LLORENÇ DEL PENEDÈS;1
LLORET DE MAR;7
LLORET DE VISTALEGRE;1
LLOSA (LA);1
LLOSA DE RANES (LA);3
LLOSETA;2
LLUBI;1
LLUCENA/LUCENA DEL CID;2
LLUCMAJOR;11
LLUTXENT;2
LOARRE;1
LOBIOS;1
LOBON;4
LODOSA;4
LOECHES;2
LOGROSAN;2
LOGROÑO;65
LOJA;8
LOMINCHAR;1
LONGARES;2
LOPERA;2
LORA DE ESTEPA;1
LORA DEL RIO;7
LORCA;32
LORIGUILLA;2
LORQUI;3
LOSAR DE LA VERA;3
LOSCOS;1
LOURENZA;3
LOZOYA;1
LUBRIN;1
LUCENA;11
LUCENA DEL PUERTO;2
LUCENI;2
LUCIANA;1
LUCILLOS;1
LUGO;35
LUISIANA (LA);2
LUMBIER;2
LUMBRALES;2
LUMPIAQUE;2
LUNA;2
LUPION;1
LUPIÑEN-ORTILLA;1
LUQUE;2
LUZAIDE/VALCARLOS;1
MACAEL;4
MACEDA;1
MACOTERA;1
MADRID;1098
MADRIDEJOS;4
MADRIGAL DE LA VERA;1
MADRIGAL DE LAS ALTAS TORRES;2
MADRIGALEJO;3
MADRIGUERAS;2
MADROÑERA;1
MAELLA;2
MAGALLON;2
MAGAN;2
MAGUILLA;1
MAHORA;2
MAIALS;1
MAIRENA DEL ALCOR;6
MAIRENA DEL ALJARAFE;12
MAJADAHONDA;25
MALAGA;208
MALAGON;4
MALAHA (LA);2
MALGRAT DE MAR;4
MALLEN;2
MALPARTIDA DE CACERES;3
MALPARTIDA DE LA SERENA;1
MALPARTIDA DE PLASENCIA;1
MALPICA DE BERGANTIÑOS;1
MALPICA DE TAJO;1
MALUENDA;2
MANACOR;13
MANCHA REAL;6
MANCHITA;1
MANGANESES DE LA LAMPREANA;1
MANILVA;7
MANISES;7
MANLLEU;4
MANRESA;18
MANSILLA DE LAS MULAS;5
MANUEL;2
MANZANARES;6
MANZANARES EL REAL;1
MANZANEDA;1
MANZANEQUE;1
MANZANERA;1
MANZANILLA;2
MAO-MAHON;13
MAQUEDA;1
MARACENA;6
MARANCHON;1
MARBELLA;59
MARCHAMALO;1
MARCHENA;5
MARCILLA;2
MARIA;1
MARIA DE HUERVA;2
MARIA DE LA SALUT;1
MARIN;7
MARINA DE CUDEYO;1
MARINALEDA;2
MARJALIZA;1
MARKINA-XEMEIN;4
MARMOLEJO;5
MARRATXI;8
MARTIN DE LA JARA;1
MARTIN DEL RIO;1
MARTORELL;8
MARTORELLES;2
MARTOS;11
MAS DE LAS MATAS;2
MASIDE;1
MASNOU (EL);5
MASQUEFA;3
MASSALFASSAR;1
MASSAMAGRELL;6
MASSANASSA;4
MATA (LA);1
MATADEPERA;3
MATALLANA DE TORIO;1
MATANZA DE ACENTEJO (LA);3
MATARO;25
MATILLA DE LOS CAÑOS DEL RIO;1
MAYORGA;3
MAZALEON;2
MAZARAMBROZ;1
MAZARICOS;1
MAZARRON;10
MAÇANET DE CABRENYS;1
MAÇANET DE LA SELVA;2
MEAÑO;2
MECO;4
MEDELLIN;2
MEDIANA DE ARAGON;1
MEDINA DE LAS TORRES;1
MEDINA DE POMAR;5
MEDINA DE RIOSECO;7
MEDINA DEL CAMPO;9
MEDINA SIDONIA;4
MEDINACELI;1
MEDIO CUDEYO;4
MEIRA;3
MEIS;1
MEJORADA DEL CAMPO;5
MELGAR DE FERNAMENTAL;3
MELIANA;4
MELIDA;2
MELIDE;5
MELILLA;11
MEMBRILLA;3
MENASALBAS;2
MENDARO;1
MENDAVIA;2
MENDIGORRIA;2
MENGABRIL;1
MENGIBAR;6
MENTRIDA;3
MENÀRGUENS;1
MEQUINENZA;2
MERCA (A);1
MERCADAL (ES);2
MERIDA;24
MERINDAD DE RIO UBIERNA;3
MERINDAD DE VALDEPORRES;1
MESAS (LAS);2
MESEGAR DE TAJO;1
MESIA;1
MESONES DE ISUELA;1
MESTANZA;1
MEZQUITA (A);1
MIAJADAS;8
MIEDES DE ARAGON;2
MIENGO;1
MIERES;10
MIGJORN GRAN (ES);1
MIGUEL ESTEBAN;3
MIGUELTURRA;5
MIJARES;1
MIJAS;22
MILAGRO;2
MILAGROS;1
MINAS DE RIOTINTO;2
MINAYA;2
MINGLANILLA;3
MIRA;2
MIRAFLORES DE LA SIERRA;1
MIRALCAMP;1
MIRANDA DE ARGA;2
MIRANDA DE EBRO;12
MIRANDA DEL CASTAÑAR;1
MIRANDILLA;2
MISLATA;11
MIÑO;3
MOAÑA;5
MOCEJON;3
MOCLIN;4
MOECHE;1
MOGAN;10
MOGENTE/MOIXENT;3
MOGUER;10
MOHEDAS DE LA JARA;1
MOIÀ;2
MOJACAR;7
MOJADOS;2
MOJONERA (LA);5
MOLAR (EL);1
MOLARES (LOS);2
MOLINA DE ARAGON;5
MOLINA DE SEGURA;16
MOLINOS (LOS);1
MOLINS DE REI;10
MOLLERUSSA;5
MOLLET DEL VALLÈS;12
MOLLINA;3
MOLVIZAR;2
MONACHIL;4
MONCADA;7
MONCOFA;3
MONDA;2
MONDARIZ;1
MONDEJAR;4
MONDOÑEDO;2
MONEGRILLO;1
MONESTERIO;6
MONFERO;1
MONFORTE DE LEMOS;6
MONFORTE DEL CID;3
MONISTROL DE MONTSERRAT;2
MONOVAR/MONOVER;6
MONREAL DE ARIZA;1
MONREAL DEL CAMPO;3
MONREAL/ELO;1
MONROYO;2
MONT-RAS;1
MONTALBAN;2
MONTALBAN DE CORDOBA;4
MONTALBANEJO;1
MONTALBO;1
MONTANCHEZ;2
MONTANEJOS;1
MONTAVERNER;2
MONTBLANC;4
MONTBRIO DEL CAMP;1
MONTCADA I REIXAC;9
MONTEAGUDO;2
MONTEAGUDO DE LAS VICARIAS;1
MONTEALEGRE DEL CASTILLO;1
MONTEARAGON;1
MONTEDERRAMO;1
MONTEFRIO;2
MONTEHERMOSO;5
MONTEJAQUE;1
MONTEJICAR;2
MONTELLANO;3
MONTELLÀ I MARTINET;1
MONTEMAYOR;2
MONTEMOLIN;1
MONTERROSO;2
MONTERRUBIO DE LA SERENA;4
MONTESINOS (LOS);3
MONTGAI;1
MONTGAT;2
MONTIEL;1
MONTIJO;9
MONTILLA;9
MONTILLANA;2
MONTIZON;2
MONTMAJOR;1
MONTMELO;2
MONTORNÈS DEL VALLÈS;4
MONTORO;6
MONTROI/MONTROY;1
MONTROIG DEL CAMP;5
MONTSERRAT;2
MONTURQUE;3
MONTUÏRI;1
MONZON;7
MORA;6
MORA D'EBRE;3
MORA DE RUBIELOS;2
MORA LA NOVA;1
MORAL DE CALATRAVA;3
MORALEDA DE ZAFAYONA;2
MORALEJA;6
MORALEJA DE ENMEDIO;2
MORALEJA DEL VINO;1
MORALES DEL VINO;2
MORALINA;1
MORALZARZAL;2
MORATA DE JALON;2
MORATA DE TAJUÑA;3
MORATALLA;3
MORAÑA;2
MORCIN;1
MORELABOR;2
MORELL (EL);2
MORELLA;2
MORERA (LA);1
MORILES;3
MORON DE LA FRONTERA;7
MOROS;1
MOS;2
MOSQUERUELA;2
MOSTOLES;49
MOTA DEL CUERVO;4
MOTA DEL MARQUES;1
MOTILLA DEL PALANCAR;6
MOTILLEJA;1
MOTRIL;17
MOYA;1
MOYUELA;1
MOZONCILLO;2
MUEL;2
MUELA (LA);2
MUGARDOS;1
MUIÑOS;1
MULA;4
MUNDAKA;1
MUNEBREGA;2
MUNERA;2
MUNGIA;7
MUNIESA;2
MURCHANTE;2
MURCIA;193
MURIETA;2
MURILLO DE RIO LEZA;2
MURILLO EL CUENDE;1
MURILLO EL FRUTO;2
MURO;2
MURO DE ALCOY;7
MUROS;7
MUSEROS;3
MUSKIZ;3
MUTRIKU;4
MUTXAMEL;5
MUXIA;2
MUÑANA;1
NACIMIENTO;1
NAJERA;7
NALDA;1
NAMBROCA;1
NARON;10
NAUT ARAN;3
NAVA;3
NAVA DE LA ASUNCION;3
NAVA DE RICOMALILLO (LA);2
NAVA DE SANTIAGO (LA);1
NAVA DEL REY;3
NAVACERRADA;1
NAVACONCEJO;1
NAVAHERMOSA;2
NAVALAGAMELLA;1
NAVALCAN;1
NAVALCARNERO;6
NAVALENO;1
NAVALMANZANO;2
NAVALMORAL;1
NAVALMORAL DE LA MATA;8
NAVALMORALES (LOS);1
NAVALPERAL DE PINARES;1
NAVALPINO;1
NAVALUCILLOS (LOS);1
NAVALUENGA;2
NAVALVILLAR DE PELA;4
NAVAMORCUENDE;1
NAVARCLES;3
NAVARIDAS;1
NAVARREDONDA DE GREDOS;2
NAVARRES;2
NAVARRETE;4
NAVARREVISCA;1
NAVAS DE JORQUERA;1
NAVAS DE LA CONCEPCION(LAS);2
NAVAS DE ORO;2
NAVAS DE SAN JUAN;2
NAVAS DEL MARQUES (LAS);4
NAVAS DEL REY;1
NAVASCUES/NABASKOZE;1
NAVIA;8
NAVIA DE SUARNA;2
NAVÀS;3
NEDA;1
NEGREIRA;4
NERJA;12
NERPIO;1
NERVA;2
NEVADA;1
NEVES (AS);1
NIEBLA;2
NIGRAN;5
NIGÜELAS;1
NIJAR;15
NOAIN (VALLE DE ELORZ)/NOAIN (ELORTZIBAR);4
NOALEJO;3
NOBLEJAS;2
NOEZ;1
NOGALES;1
NOGUEIRA DE RAMUIN;1
NOIA;6
NOJA;3
NOMBELA;1
NONASPE;2
NOREÑA;4
NOVALLAS;1
NOVELDA;7
NOVELE/NOVETLÈ;1
NOVES;1
NOVILLAS;1
NUCIA (LA);5
NUEVA CARTEYA;3
NUEVALOS;1
NUEVO BAZTAN;1
NULES;6
NUMANCIA DE LA SAGRA;1
NUÑOMORAL;1
NÀQUERA/NAQUERA;2
OBANOS;2
OCAÑA;5
OCHAGAVIA/OTSAGABIA;2
ODON;1
OGIJARES;4
OHANES;1
OIA;1
OIARTZUN;4
OJEN;1
OJOS NEGROS;2
OLAZTI/OLAZAGUTIA;1
OLEIROS;9
OLESA DE MONTSERRAT;3
OLIANA;2
OLIAS DEL REY;3
OLIETE;1
OLITE/ERRIBERRI;2
OLIVA;8
OLIVA (LA);8
OLIVA DE LA FRONTERA;3
OLIVA DE MERIDA;1
OLIVARES;3
OLIVENZA;10
OLLERIA (L');6
OLMEDO;5
OLOCAU;1
OLOMBRADA;1
OLOT;8
OLULA DEL RIO;3
OLVEGA;3
OLVERA;5
OLÈRDOLA;1
ONDA;10
ONDARA;5
ONDARROA;4
ONIL;2
ONIS;1
ONTINYENT;14
ONTIÑENA;2
ONTUR;2
ONZONILLA;1
ORBA;2
ORCE;2
ORCERA;3
ORDES;5
ORDIZIA;6
ORELLANA LA VIEJA;2
ORGANYÀ;2
ORGAZ;1
ORGIVA;2
ORIA;1
ORIHUELA;37
ORIHUELA DEL TREMEDAL;1
ORIO;4
ORKOIEN;2
ORMAIZTEGI;2
OROPESA;1
OROPESA DEL MAR/ORPESA;3
OROSO;2
OROTAVA (LA);8
OROZKO;3
ORTIGUEIRA;4
ORTUELLA;4
OSA DE LA VEGA;1
OSORNO LA MAYOR;2
OSSA DE MONTIEL;2
OSSO DE CINCA;1
OSUNA;6
OTEIZA;2
OTERO DE HERREROS;1
OTIVAR;2
OTXANDIO;1
OURENSE;43
OUROL;1
OUTEIRO DE REI;1
OUTES;2
OVIEDO;101
OYON-OION;3
OZA-CESURAS;1
OÑA;2
OÑATI;7
PADERNE DE ALLARIZ;1
PADRON;4
PADUL;2
PADULES;1
PAIPORTA;7
PAJARA;6
PALACIOS DE LA SIERRA;2
PALACIOS Y VILLAFRANCA(LOS);7
PALAFOLLS;2
PALAFRUGELL;6
PALAMOS;4
PALAS DE REI;2
PALAU D'ANGLESOLA (EL);1
PALAU-SAVERDERA;1
PALAU-SOLITÀ I PLEGAMANS;4
PALENCIA;28
PALENCIANA;1
PALLARESOS (ELS);1
PALLEJÀ;3
PALMA;143
PALMA DE CERVELLO (LA);1
PALMA DE GANDIA;1
PALMA DEL CONDADO (LA);3
PALMA DEL RIO;8
PALMAS DE GRAN CANARIA (LAS);99
PALOMARES DEL CAMPO;2
PALOMARES DEL RIO;2
PALOMAS;1
PALOS DE LA FRONTERA;6
PALS;1
PAMPLIEGA;1
PAMPLONA/IRUÑA;106
PANCORBO;2
PANIZA;2
PANTICOSA;1
PANTOJA;1
PANTON;2
PAPIOL (EL);3
PARACUELLOS DE JARAMA;7
PARADA DE SIL;1
PARADAS;2
PARADELA;1
PARADINAS DE SAN JUAN;1
PAREDES DE NAVA;3
PARETS DEL VALLÈS;6
PARLA;22
PARRA (LA);2
PARRES;4
PASAIA;10
PASO (EL);2
PASTORIZA (A);2
PASTRANA;2
PASTRIZ;1
PATERNA;22
PATERNA DE RIVERA;1
PATERNA DEL CAMPO;2
PATERNA DEL MADERA;1
PAYMOGO;1
PAZOS DE BORBEN;1
PEAL DE BECERRO;3
PECHINA;1
PEDERNOSO (EL);1
PEDRAFITA DO CEBREIRO;1
PEDRAJAS DE SAN ESTEBAN;2
PEDRALBA;1
PEDREGUER;3
PEDRERA;3
PEDREZUELA;1
PEDRO ABAD;1
PEDRO BERNARDO;1
PEDRO MARTINEZ;1
PEDRO MUÑOZ;4
PEDROCHE;2
PEDROLA;3
PEDROSO (EL);1
PEDROÑERAS (LAS);4
PEGALAJAR;1
PEGO;4
PELAHUSTAN;1
PELAYOS DE LA PRESA;1
PELIGROS;3
PENELLES;1
PENISCOLA/PEÑISCOLA;4
PEPINO;1
PERAL (EL);1
PERALADA;1
PERALEDA DEL ZAUCEJO;1
PERALES DE TAJUÑA;1
PERALES DEL ALFAMBRA;2
PERALTA DE ALCOFEA;2
PERALTA/AZKOIEN;5
PERDIGUERA;2
PEREIRO DE AGUIAR (O);2
PERELLO (EL);1
PERIANA;1
PEROXA (A);1
PETRA;1
PETRER;8
PETROLA;1
PEZA (LA);1
PEÑAFIEL;7
PEÑAFLOR;2
PEÑALBA;2
PEÑALSORDO;1
PEÑAMELLERA BAJA;1
PEÑARANDA DE BRACAMONTE;5
PEÑARANDA DE DUERO;1
PEÑARROYA DE TASTAVINS;2
PEÑARROYA-PUEBLONUEVO;3
PEÑAS DE SAN PEDRO;2
PICANYA;4
PICASSENT;6
PICAZO (EL);1
PIEDRABUENA;3
PIEDRAHITA;4
PIEDRALAVES;2
PIELAGOS;4
PIERA;3
PILAR DE LA HORADADA;7
PILAS;4
PILOÑA;3
PINA DE EBRO;2
PINAR (EL);1
PINAR DE EL HIERRO (EL);2
PINAREJO;1
PINEDA DE MAR;5
PINO (O);1
PINOFRANQUEADO;2
PINOS (EL)/PINOSO;4
PINOS GENIL;1
PINOS PUENTE;5
PINSEQUE;2
PINTO;15
PIORNAL;1
PIOZ;1
PITILLAS;2
PIZARRA;4
PIÑAR;2
PLA DE SANTA MARIA (EL);2
PLA DEL PENEDÈS (EL);1
PLAN;1
PLANES D'HOSTOLES (LES);1
PLASENCIA;17
PLASENCIA DE JALON;1
PLENTZIA;4
PLIEGO;2
POBLA (SA);5
POBLA DE CLARAMUNT (LA);2
POBLA DE FARNALS (LA);2
POBLA DE LILLET (LA);1
POBLA DE MONTORNÈS (LA);1
POBLA DE SEGUR (LA);2
POBLA DE VALLBONA (LA);8
POBLA DEL DUC (LA);3
POBLA LLARGA (LA);3
POBLETE;1
